,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
557,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",FALSE,0,NA,2016-11-23 16:39:57,FALSE,NA,801465321596940000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pradeep3940,45,TRUE,FALSE
558,Watch: Somebody made a spoof video on #demonetization with #AeDilHaiMushkil trailer and it's hilariousﾅ https://t.co/L6NdndHSWp,FALSE,0,NA,2016-11-23 16:39:44,TRUE,NA,801465266840474000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",news1and1,0,FALSE,FALSE
559,RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Parliameﾅ,FALSE,0,NA,2016-11-23 16:39:38,FALSE,NA,801465240072241000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TripathyAnkur87,71,TRUE,FALSE
560,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:39:38,FALSE,NA,801465238650397000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",soami_s,76,TRUE,FALSE
561,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:39:36,FALSE,NA,801465231155171000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",My_o_logy,66,TRUE,FALSE
562,"Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/zniLvLrJdV",FALSE,0,NA,2016-11-23 16:39:31,FALSE,NA,801465212872298000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Point_tecno,0,FALSE,FALSE
563,"RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://tﾅ",FALSE,0,NA,2016-11-23 16:39:11,FALSE,NA,801465127027388000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",69b1b71236104d6,19,TRUE,FALSE
564,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:39:09,FALSE,NA,801465118143807000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2023ajith,66,TRUE,FALSE
565,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:39:01,FALSE,NA,801465085801566000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanjai2july,66,TRUE,FALSE
566,RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRahaﾅ,FALSE,0,NA,2016-11-23 16:38:24,FALSE,NA,801464931300188000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reetesh777,30,TRUE,FALSE
567,RT @arvind_69: MamataOfficial After #Demonetization max amount was deposited in #JanDhanAccount in WB. What is the matter? How u brought soﾅ,FALSE,0,NA,2016-11-23 16:38:24,FALSE,NA,801464930583147000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",iamsanumanna,1,TRUE,FALSE
568,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsﾅ,FALSE,0,NA,2016-11-23 16:38:20,FALSE,NA,801464914581791000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naanmic,45,TRUE,FALSE
569,India's capacity utilization rate on neg. trend - won't be helped in short term by investment and consumption shock due to #demonetization,FALSE,2,NA,2016-11-23 16:38:00,FALSE,NA,801464830108369000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",steve_hanke,3,FALSE,FALSE
570,"Additonal Secretary,Economic Affairs,ﾠGOI, MM Kutty called on CM Khandu to discuss on #demonetization.ﾅ https://t.co/F6HUa5eOSl",FALSE,2,NA,2016-11-23 16:37:59,TRUE,NA,801464825981174000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArunachalDIPR,0,FALSE,FALSE
571,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",FALSE,0,NA,2016-11-23 16:37:59,FALSE,NA,801464823254876000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",harsh_nagpal,45,TRUE,FALSE
572,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:37:56,FALSE,NA,801464813884842000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Avinashs316,76,TRUE,FALSE
573,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,2016-11-23 16:37:51,FALSE,NA,801464793165169000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhashkumarbhoi,95,TRUE,FALSE
574,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:37:44,FALSE,NA,801464763935031000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",qz_singh,66,TRUE,FALSE
575,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",FALSE,0,NA,2016-11-23 16:37:40,FALSE,NA,801464744955691000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RHamsun,11,TRUE,FALSE
576,RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRahaﾅ,FALSE,0,NA,2016-11-23 16:37:39,FALSE,NA,801464739566158000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yatendra1314,30,TRUE,FALSE
577,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:37:31,FALSE,NA,801464707051712000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",darmeshmalhotra,66,TRUE,FALSE
578,RT @dnaAfterHrs: Watch: Somebody made a spoof video on #demonetization with #AeDilHaiMushkil trailer and it's hilarious https://t.co/oRYBrWﾅ,FALSE,0,NA,2016-11-23 16:37:01,FALSE,NA,801464583957479000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jazzJessica,4,TRUE,FALSE
579,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:37:00,FALSE,NA,801464578450199000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RSBHAT,76,TRUE,FALSE
580,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:36:57,FALSE,NA,801464565049373000,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",LALEETKUMARMUND,76,TRUE,FALSE
581,RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRahaﾅ,FALSE,0,NA,2016-11-23 16:36:46,FALSE,NA,801464517477577000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",akhaware,30,TRUE,FALSE
582,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:36:31,FALSE,NA,801464456194695000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naijonam,66,TRUE,FALSE
583,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:36:25,FALSE,NA,801464429447520000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kumarkm53,76,TRUE,FALSE
584,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:36:14,FALSE,NA,801464383603810000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VenkatGiri9,76,TRUE,FALSE
585,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon tiﾅ,FALSE,0,NA,2016-11-23 16:36:07,FALSE,NA,801464356252754000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shhelly_kumar,41,TRUE,FALSE
586,RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRahaﾅ,FALSE,0,NA,2016-11-23 16:36:06,FALSE,NA,801464353014870000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InvincibleBabu,30,TRUE,FALSE
587,RT @CMOMaharashtra: One of the greatest computer scientists Dr. Vijay Bhatkar's views on #demonetization decision by Hon PM @narendramodi hﾅ,FALSE,0,NA,2016-11-23 16:35:57,FALSE,NA,801464315224162000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amolgadhave1989,375,TRUE,FALSE
588,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:35:50,FALSE,NA,801464282705600000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SickulerHaunter,76,TRUE,FALSE
589,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:35:42,FALSE,NA,801464250975875000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maxxhoster,76,TRUE,FALSE
590,RT @CMOMaharashtra: .@ArshadWarsi thanks Hon PM @narendramodi for the decision on #demonetization and #BlackMoney https://t.co/9AwGwJAc5w,FALSE,0,NA,2016-11-23 16:35:37,FALSE,NA,801464229626868000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amolgadhave1989,381,TRUE,FALSE
591,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsﾅ,FALSE,0,NA,2016-11-23 16:34:56,FALSE,NA,801464055844127000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zahidquest,45,TRUE,FALSE
592,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,FALSE,0,NA,2016-11-23 16:34:53,FALSE,NA,801464045064884000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",myvivek1989,66,TRUE,FALSE
593,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,2016-11-23 16:34:29,FALSE,NA,801463946041434000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moodybansal,95,TRUE,FALSE
594,Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban.ﾅ https://t.co/9ObJgwqtO1,FALSE,18,NA,2016-11-23 16:34:21,TRUE,NA,801463913007063000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Punitspeaks,30,FALSE,FALSE
595,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:34:10,FALSE,NA,801463864906760000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",indianation1,76,TRUE,FALSE
596,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",FALSE,0,NA,2016-11-23 16:34:04,FALSE,NA,801463839166525000,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",MPPCR7,11,TRUE,FALSE
597,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:33:54,FALSE,NA,801463797797917000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheVisuality,76,TRUE,FALSE
598,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:33:53,FALSE,NA,801463794614596000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pappu_pedia,76,TRUE,FALSE
599,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon tiﾅ,FALSE,0,NA,2016-11-23 16:33:39,FALSE,NA,801463733398577000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zasambhu,41,TRUE,FALSE
600,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:33:26,FALSE,NA,801463680185401000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9U9Gcg69l7kuu4k,76,TRUE,FALSE
601,"RT<U+25CF>DrGPradhan<U+25CF>8

This tweet of minimathur BIBI explains why she is having a prob with #demonetization ..In first pﾅ https://t.co/iUEGK73nTX",FALSE,0,NA,2016-11-23 16:33:20,FALSE,NA,801463654742970000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",shriparv,0,FALSE,FALSE
602,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",FALSE,0,NA,2016-11-23 16:33:20,FALSE,NA,801463654105436000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kunal_das_civil,11,TRUE,FALSE
603,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:33:15,FALSE,NA,801463632722678000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Abhinair86,76,TRUE,FALSE
604,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:32:59,FALSE,NA,801463568314966000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DhavanBhayani,76,TRUE,FALSE
605,"RT @vijaychavda9: Retweeted Harsh K. Kapoor (@harshkkapoor):

#DeMonetization survey results after 24 hours
5Lacs opinions
Amazing... httpsﾅ",FALSE,0,NA,2016-11-23 16:32:56,FALSE,NA,801463554469663000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harshkkapoor,1,TRUE,FALSE
606,"RT @ModiBharosa: Huge support for PM @narendramodi ﾒs #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter suﾅ",FALSE,0,NA,2016-11-23 16:32:52,FALSE,NA,801463537004528000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gauravdimri2601,270,TRUE,FALSE
607,RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https://t.co/fRTHY2Ltth,FALSE,0,NA,2016-11-23 16:32:49,FALSE,NA,801463525726032000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gauravdimri2601,47,TRUE,FALSE
608,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,FALSE,0,NA,2016-11-23 16:32:47,FALSE,NA,801463516108444000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gauravdimri2601,275,TRUE,FALSE
609,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:32:45,FALSE,NA,801463508567282000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",akshaysince1987,76,TRUE,FALSE
610,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",FALSE,0,NA,2016-11-23 16:32:43,FALSE,NA,801463500937626000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arjun_NTR,11,TRUE,FALSE
611,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:32:28,FALSE,NA,801463435640742000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kapil_kakkar1,76,TRUE,FALSE
612,RT @Tata_ValueHomes: Lower interest rate will ultimately lead to more buyers because of #LowerEMI. #HappyHomes #Demonetization https://t.coﾅ,FALSE,0,NA,2016-11-23 16:32:21,FALSE,NA,801463407274705000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saadhyudu2011,1,TRUE,FALSE
613,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon tiﾅ,FALSE,0,NA,2016-11-23 16:32:20,FALSE,NA,801463403210379000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jayprakash4,41,TRUE,FALSE
614,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,2016-11-23 16:32:18,FALSE,NA,801463395295719000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chaitanya_cj7,95,TRUE,FALSE
615,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardsﾅ,FALSE,0,NA,2016-11-23 16:31:59,FALSE,NA,801463316266812000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gokhuls,45,TRUE,FALSE
616,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can'tﾅ",FALSE,0,NA,2016-11-23 16:31:59,FALSE,NA,801463315155354000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SonuDax,76,TRUE,FALSE
617,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,2016-11-23 16:31:49,FALSE,NA,801463275330347000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",prashan20943955,95,TRUE,FALSE
